ID,NAME,IMAGE,LINK,EMAIL,PHONE,CELL_PHONE,ADDRESS,ADDRESS2,POSTAL_CODE,TOWN,WEBSITE
f8e688f6-40ae-41e9-92b1-4111dfafa58c,POTES BULLES,,http://www.potesbulles.com,,,06 07 94 50 58,PISCINE AUGUSTE DELAUNE,118 RUE DE VERDUN,94500,Champigny-sur-Marne,http://www.potesbulles.com
033e7f30-c06b-4efa-bdc2-b119097c8c8c,GOMBESSA PLONGEE SUBAQUATIQUE,,http://www.gombessa-plongee.fr,,,,PISCINE MUNICIPALE,21 RUE DU HAMEAU,94240,L'Ha�-les-Roses,http://www.gombessa-plongee.fr
707d69ae-b4b1-4a65-b4b3-e56e5fa8cd69,VILLENEUVE LE ROI PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07940798-ae45ff09-fda8-4fd9-b50f-29b875c7cd09.png,http://www.vlrplongee.com,,,,PISCINE MUNICIPALE,59 AVE DU DR CALMETTE,94290,Villeneuve-le-Roi,http://www.vlrplongee.com
06a5af3e-6344-4dba-9a4c-30cc135530b6,FUNKY FAMILY PLONGEE,,http://www.funkyfamilyplongee.com,,,,PISCINE JEAN ANDRIEU,2 AVE DE VILLENEUVE ST GEORGES,94600,CHOISY LE ROI,http://www.funkyfamilyplongee.com
8614210a-645b-49fe-86fa-2e19a342e56f,CLUB NAUTIQUE BREVANNAIS,,http://cnblimeil.free.fr,,,,PISCINE MUNICIPALE,PLACE DE L EUROPE,94190,VILLENEUVE SAINT GEORGES,http://cnblimeil.free.fr
7d148e6b-7c08-4f33-8382-7a7b4d655d7f,LA PALME THIAISIENNE,,http://www.lapalmethiaisienne.org,,,,PISCINE MONIQUE BERLIOUX,23 RUE DE LA SAUSSAIE,94320,Thiais,http://www.lapalmethiaisienne.org
16a4f1b5-0ee5-4ed1-8f42-51b78d02095f,ASSO SPORTIVE ALESIA PLONGEE,,,,,06 65 39 13 56,PISCINE ELISABETH,,75014,PARIS,
c7b57ba8-5c32-4241-b977-57cbc933d0fc,C.N.C.S.A.M. - SECTION PLONGEE,,http://www.cncsam.assoconnect.com,,,,COMPLEXE NAUTIQUE LA VAGUE,RUE DE BLEURY,95230,Soisy-sous-Montmorency,http://www.cncsam.assoconnect.com
a56f37d6-e134-4d64-a38f-b6d366f3cdff,CLUB INTERCOMMUNAL PLONG. S/M,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950057-d14696d9-dd8a-4596-93e8-22910ed696ae.png,http://www.cipsm.fr,,,,PISCINE DE MONTMORENCY,5 RUE HENRI DUNANT,95160,MONTMORENCY,http://www.cipsm.fr
9d577e81-cbcc-4976-a39d-7524fff5ac7b,U. SUB DES AVIONS DASSAULT,,,,,,PISCINE UNIVERSITE PARIS X,200 AVE DE LA REPUBLIQUE,92000,NANTERRE,
283c0991-58d8-4c20-ad46-ffc6b13d6957,C.O.M. D'ARGENTEUIL,,http://www.coma-plongee.com,,,,CENTRE AQUATIQUE YOURI GARGARINE,65 RUE DU NORD,95100,Argenteuil,http://www.coma-plongee.com
96135a30-aff0-4108-a41c-0b0995c183b6,A.P.S.A.V.O. CERGY PONTOISE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950101-701d64e3-9041-49ff-818d-2dcd024c1ec3.png,http://www.apsavo.fr,,,06 28 60 22 91,PISCINE DU PARVIS,PARVIS DE LA PREFECTURE,95000,Cergy,http://www.apsavo.fr
163844f1-c45a-452d-a39a-6e507e9f7c2f,C.M.G. SUBAQUATIQUE,,,,,06 63 65 54 14,PISCINE MURIEL HERMINE,ALLEE JULES FERRY,95140,GARGES LES GONESSE,
92ed0b24-af70-45d5-9110-961a84c38a92,GROUPE DE PLONGEE L ISLE ADAM,,http://www.plongee-gpia.fr,,,,PISCINE DE L ISLE ADAM,1 AVE PAUL THOUREAU,95270,ISLE  ADAM,http://www.plongee-gpia.fr
7ec9c3c2-aa77-455f-99eb-c9a40a145bab,CPS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950217-dbb23bbb-fcb4-4a8f-a71d-8342c4b63ebc.png,http://www.cps-goussainville.fr,,,0684537171,PISCINE DE GOUSSAINVILLE,1 AVE DE MONTMORENCY,95190,Goussainville,http://www.cps-goussainville.fr
4ec5c681-1cd3-447e-9091-6a4985bc69fb,U.S.O.B. SUBAQUA,,http://www.usobsubaqua.fr,,,,Piscine Jean Moulin,51 TER RUE FRANCIS DE PRESSENSE,95870,Bezons,http://www.usobsubaqua.fr
1c779146-0dc6-4b1e-acca-b873ddd3451d,SUBAQUA CLUB PERSAN BEAUMONT,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950249-2d5811a1-6489-410a-a12b-35b80541d5a1.png,http://www.scpb.org,,,06 30 46 66 03,CENTRE AQUATIQUE INTERCOMMUNAL DE BEAUMONT SUR OISE,4 ROUTE DES PR�S DE THURY,95260,Beaumont-sur-Oise,http://www.scpb.org
a556c1e4-aec7-48b3-8326-b6578bc7fa1a,SCAF,,http://www.scaf-franconville.fr,,,,CSL - CENTRE DES SPORTS ET LOISIRS,25 AVE DES MARAIS,95130,FRANCONVILLE,http://www.scaf-franconville.fr
fa063e0a-d3d5-48a7-af6d-4f7499ae423a,C.I.P.S.M. - M.J. SUB.,,http://www.mjsub.fr,,,,PISCINE DES BUSSYS,98 RUE DES BUSSYS,95600,Eaubonne,http://www.mjsub.fr
60dbd139-a900-406e-8f83-6e65f49893f9,OSNY CLUB NAUTIQUE MUNICIPAL,,http://www.ocnm.fr,,,,PISCINE DE LA RAVINIERE,RUE JEAN ROSSA,95520,OSNY,http://www.ocnm.fr
91aa4181-3869-445b-8e29-b497e3402d9a,MAXIMUM OUTDOORS DIVING,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07940874-d3fd7d15-9ee3-42fc-ab37-925368bcc6bd.png,http://maxoutdoorsdiving.free.fr,,,,,,94300,VINCENNES,http://maxoutdoorsdiving.free.fr
faa33886-53d9-4ed3-bf57-0a064d4b34ea,AMIS DE LA PLONGEE S/M,,http://www.apsm95.fr,,,,PISCINE INTERCOMMUNALE,98 RUE DES BUSSYS,95600,BUSSYS EAUBONNE,http://www.apsm95.fr
42e6d57d-8dad-4f0d-b021-139d45221a97,CERCLE NAUTIQUE 95,,http://www.cn95plongee.fr,,,,PISCINE MAURICE GIGOI,RUE HENRI DUNANT,95460,EZANVILLE,http://www.cn95plongee.fr
2b146908-6995-4c0a-a0ea-1bbc04d0c928,SECT.PLONG. LIBRE ASS. SPORTIVE HERBLAYSIENNE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950375-139b1157-7b74-4e16-9ed1-f97111b41002.png,http://splash95.org,,,,LES GRANDS BAINS DU PARISIS GBP,1 RUE TRUFFAUT,95220,Herblay,http://splash95.org
b3f47fa7-e568-466c-b5a6-1a336a027ad7,CLUB SUB DE VILLIERS LE BEL,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950471-4654bfe8-c1e3-45ea-b126-edb0fc5ad944.png,club subaquatique de villiers le bel,,,06 28 05 37 75,PISCINE CAMILLE MUFFAT VILLIERS LE BEL,60 AVE DU CHAMP BACON,95400,Villiers-le-Bel,club subaquatique de villiers le bel
d75275b8-5e43-4c8e-9f0e-f23e289b9570,AASS-SUB SARCELLES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950418-c7a51bc1-f048-4880-9672-5016bd0f45ac.png,http://www.aass-sub.fr,,,,Centre Sportif Nelson MANDELA,Avenue Paul Langevin,95200,SARCELLES,http://www.aass-sub.fr
d856628c-96d4-433e-81db-b4d5e9b6edf6,ST OUEN L'AUMONE SUBAQUATIQUE SOA SUB.,,http://www.soasub.com,,,,PISCINE DES BETHUNES,2 AVE DES BETHUNES,95310,Saint-Ouen-l'Aum�ne,http://www.soasub.com
4be82722-7e5a-4ed9-a59d-c5ba2d7a8b99,G.O.S.T.,,http://www.facebook.com/groups/gost.plongee/,,,06 62 63 84 25,CENTRE SPORTIF RAOUL VAUX,PISCINE MUNICIPALE,95500,GONESSE,http://www.facebook.com/groups/gost.plongee/
048fdb06-b34a-4986-ab77-fb6bb52aaa9b,CLUB LA GALATHEE,,http://la.galathee.pagesperso-orange.fr,,,,PISCINE DE LA CAVEE,RUE DE L ORMETTEAU,95610,�ragny,http://la.galathee.pagesperso-orange.fr
c916c565-4741-4b34-9095-04b72ca5d25f,PALIERS 95,,http://paliers95.org,,,,48 ALLEE DES EGUERETS,PISCINE DES EGUERETS,95280,JOUY LE MOUTIER,http://paliers95.org
82af930d-0d77-43f7-aea6-24e17901bd26,TAVERNY SPORTS NAUTIQUES 95,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950640-c350d9cf-335a-4f04-8469-773e9d90f01a.png,http://tsn95.fr,,,,PISCINE MUNICIPALE,141 RUE D'HERBLAY,95150,Taverny,http://tsn95.fr
2862cffe-74df-43eb-b8b3-4ff9cb9adb51,CLUB DES PETITS PLONGEURS DE LA POLICE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950673-f9e2f88d-1560-4796-83d3-e9aa46ba2b4b.png,http://cppp.free.fr,,,,CENTRE NAUTIQUE YOURI GAGARINE,65 RUE DU NORD,95100,ARGENTEUIL,http://cppp.free.fr
a1dd534c-fea4-42dc-82be-4c7fe0b00bea,CLUB PLONGEE DANS FOSSES,,http://pagesperso-orange.fr/plongeedansfosses.95,,,06 36 20 56 46,PISCINE DE FOSSES,RUE FERNAND PICQUETTE,95470,Fosses,http://pagesperso-orange.fr/plongeedansfosses.95
3be3ed7e-3387-4b17-9bd3-408b705313f4,AQUA VITE,,,,,,8 RUE HENRI DUNANT,,78700,CONFLANS SAINTE HONORINE,
49a7987b-095b-49d4-9c64-0f612e922349,PLONGEE 95,,,,,,PISCINE DE L'AXE MAJEUR,13 AVE DU JOUR,95800,Courbevoie,
0e16dd57-ddd6-4843-992e-9019154b96d0,AMICALE SPORTIVE AIR FRANCE,,https://asaf-plongee-roissy.pepsup.com/,,,07 60 92 14 30,CENTRE NAUTIQUE JACQUES BREL,RUE AUGUST DELAUNE,93000,Bobigny,https://asaf-plongee-roissy.pepsup.com/
b71a4090-2acd-4cb9-80da-7450a860d6d0,PONTOISE PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950744-34b2add9-5460-4d1f-8aaa-310360b904e9.png,http://www.pontoise-plongee.org,,,,PISCINE DES LOUVRAIS,3 AVENUE D ALSACE,95300,PONTOISE,http://www.pontoise-plongee.org
11bfe378-6fbb-4f72-abc9-6af7505e892b,LES PETITS CANARDS DE PARMAIN L'ISLE-ADAM,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950766-8df54e71-e718-4145-b7c5-dc726b4e6e1d.png,http://www.lespetitscanards.fr,,,06 13 60 72 85,638 RUE ANATOLE FRANCE,,60230,Chambly,http://www.lespetitscanards.fr
61fef31b-33ca-4a2c-825a-eca0db61ed1b,MANTA L OXYGENE,,,,,,8 RUE HENRI DUNANT,FOSSE CENTRE AQUATIQUE CONFLANS,78700,CONFLANS STE HONORINE,
86d14101-f1b2-4ecb-9b3e-b22860f66e60,ADN PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-07950913-c39e2a3d-f04b-4c53-9692-976acbc836f5.png,,,,,FOSSE DE VILLENEUVE LA GARENNE,119 BD CHARLES DE GAULLE,92370,VILLENEUVE LA GARENNE,
9c4bb432-9731-46fc-994e-044ecaba1e03,PLONGEE LOISIRS TAVERNY,,,,,,FOSSE CONFLANS STE HONORINE,8 RUE H DUNANT,78700,CONFLANS STE HONORINE,
0d2db363-24f3-4a7f-bb22-a0014762f719,ASTREE CLUB DE PLONGEE,,http://jmcf@wanadoo.fr,,,,AVE DU MOULIN NEUF,,09400,TARASCON SUR AMIEGE,http://jmcf@wanadoo.fr
ad894640-9bc5-421e-892f-029eeea2d593,CLUB SUB AQUATIQUE DE MIREPOIX,,http://www.plongee-mirepoix.org,,,06 52 89 47 65,PISCINE DE MIREPOIX,10A AVENUE MARECHAL FOCH,09500,MIREPOIX,http://www.plongee-mirepoix.org
873c511e-7672-44be-84f4-195a0c054461,CLUB AQUAFUX,,http://www.aquafux.onlc.fr,,,,HAMEAU DE DOUMENGE,,09000,Foix,http://www.aquafux.onlc.fr
5dc1241c-f9a6-4780-99e3-5dc2e5ddc269,CLUB SUB. AQUATIQUE SAVERDUN,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08090254-2ced38bc-53d8-428f-ac16-3ab0c33105fc.png,http://www.plongee-saverdun.org,,,,PISCINE MUNICIPALE,LE GIRBET,09700,SAVERDUN,http://www.plongee-saverdun.org
ad23d360-f909-414f-986d-8a58ff9645b1,HIPPOCAMPE,,http://www.hippocampe.plongee09.fr,,,,PISCINE NEPTUNIA PAMIERS,,09100,Pamiers,http://www.hippocampe.plongee09.fr
cf761e92-3cae-4114-af3e-3390df7a38bd,CLUB L. LAGRANGE - PLONGEE,,,,,,PISCINE DE GRAZAILLE,RUE DU MOULIN DE LA SEIGNE,11000,Carcassonne,
bed90a75-10e1-42dc-8a99-38b198b9e1d3,CATATEAM,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08090498-c1288f39-75ab-4f55-a50c-ccabc2fc4dab.png,,,,,,,09500,TEILHET,
0a16bc7b-ff39-4ecc-a48b-637ecca1f251,CLUB DE PLONGEE CHAURIEN,,http://www.cpchaurien.org,,,,PISCINE MUNICIPALE,COMPLEXE SPORTIF PIERRE DE COUBERTIN,11400,CASTELNAUDARY,http://www.cpchaurien.org
441b4260-3397-4f55-a28e-ebecd32ddff9,GPE ACTIVITES PLONG. AUTONOME,,http://www.plongee-narbonne-gapa.com,,,,PISCINE PALAIS DES SPORTS ET DU TRAVAIL,1 BD FREDERIC MISTRAL,11100,Narbonne,http://www.plongee-narbonne-gapa.com
fad2e88b-3123-417c-9ae8-c21dde9a7ae0,HARPON CLUB AUDOIS,,,,,,PISCINE ESPACE LIBERTE,,11100,NARBONNE,
95e54be5-d8ed-4cbd-bdb9-0cc0f4014b6a,C.P.C. LES CARANGUES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08110178-083a4268-89a6-46f2-9759-76bae2d3d3f6.png,http://lescarangues.fr,,,,PISCINE MUNICIPALE,,11800,Tr�bes,http://lescarangues.fr
ba5ab66e-7101-47db-8682-2b6e07651444,CARCASSONNE ASS. PLONGEE,,,,,,PISCINE DE GRAZAILLES,RUE MOULIN DE LA SEIGNE,11000,GRAZAILLES,
658779b7-41ba-44e5-a994-742126db7425,CLUB OMNISPORT CUXACOIS PLONGE,,,,,,PISCINE,,11390,Cuxac-Cabard�s,
03963061-b1ff-4814-a93b-2352454c2fd4,HIPPOCAMPE ,,,,,,PISCINE MUNICIPALE,AVE SALVADOR ALLENDE,11300,Limoux,
681cfa32-2878-4638-b8fb-2e8c4673a166,GROUPE PLONGEE NARBONNAIS,,http://narbonne-plongee.com,,,,ESPACE DE LIBERTE,RTE DE PERPIGNAN,11100,Narbonne,http://narbonne-plongee.com
aebf68ce-3d09-4b25-8ea0-96bda195d657,NICO PLONGEE,,,,,06 11 36 40 91,PORT DU CHICHOULET,,34350,Vendres,
e2132d57-a9db-4548-bd08-866c30af2b1f,EUROPLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-0811033C-7bf4f7cb-dfa4-471f-8163-87d1e15677e0.png,http://www.plongee-gruissan.fr,,,06 13 51 90 05,QUAI DES PALMIERS,,11430,GRUISSAN,http://www.plongee-gruissan.fr
87237d02-c75d-4921-8617-a50914d6f9c9,AGACHON CLUB SIGEANNAIS,,http://agachonclub-sigean.kazeo.com,,,,PISCINE MUNICIPALE,,11130,Sigean,http://agachonclub-sigean.kazeo.com
05430656-535a-4eaa-a81f-901315d80ebb,NOUVELLE VAGUE,,,,,,PISCINE MUNICIPALE,AVE GENERAL DE GAULLE,11210,Port-la-Nouvelle,
b18007cb-5743-4948-a961-3fc4a65cccab,ECOLE DE PLONGEE DES CORBIERES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08110452-5a0d474d-637c-4382-a0c9-2f82f8034f14.png,https://sites.google.com/view/plongeecorbieres11/,,,,PISCINE INTERCOMMUNALE DE CAPENDU,RUE DE LA GARE,11700,CAPENDU,https://sites.google.com/view/plongeecorbieres11/
f973d6bd-5c96-4c09-a771-8da72f80eeeb,LEUCATE PLONGEE,,http://www.leucateplongee.fr,,,,AVENUE DU REC DE L'ENTREE,,11370,PORT LEUCATE,http://www.leucateplongee.fr
08d9b3b7-3bc3-403b-8ed3-4b1614d5e516,LES VIEILLES PALMES SIGEANAISES,,,,,06 67 40 76 73,PISCINE DE SIGEAN,AVENUE DE PERPIGNAN,11130,SIGEAN,
19f9d34e-aab2-4230-8328-e50e9482a6d6,AUDE PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-0811076C-ebd61447-9055-42d8-82fd-3e1a7283d27d.png,http://www.audeplongee.fr,,,06 18 26 26 14,RUE DU LEVANT,,11190,Rennes-le-Ch�teau,http://www.audeplongee.fr
c190914c-457c-4ff1-9e07-5c6e21550b74,CLUB SUB. DU SUD AVEYRON,,http://www.plongee-cssa.com,,,,STADE NAUTIQUE R. JULIAN,10 RUE DE LA PRISE D'EAU,12100,Millau,http://www.plongee-cssa.com
cb973cce-6ea2-4a7f-9ca5-829176d49abc,CL. SUB. ROUQUAYROL DENAYROUZE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08120105-e97932f6-e87f-4119-96df-c2d45bf09cac.png,,,,0681800305,PISCINE MUNICIPALE D'ESPALION,,12500,ESPALION,
b410118b-98f1-4b84-aa3f-2dff89f3c4e1,CLUB SPORTIF CHEMINOTS NIMOIS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300005-1f7c377e-8ed9-4bba-84b0-94f0d642f971.png,http://csc-nimes-plongee.assoconnect.com,,,,PISCINE PABLO NERUDA,1 PLACE HUBERT ROUGER,30900,N�mes,http://csc-nimes-plongee.assoconnect.com
45bb61b6-bb4d-4eb1-8c3b-06b847bb8612,UNION SPORTIVE E.G.F. RODEZ,,,,,,2 RUE DU GAZ,BP 3113,12000,Rodez,
5517a9f2-6a75-4315-81f9-effd6614156b,CLUB SUBAQUATIQUE RUTHENOIS CSR-RODEZ PLONGEE,,http://csr12.com,,,,CHEMIN DE L'AUTERNE,VALLON DES SPORTS,12000,RODEZ,http://csr12.com
dd708957-c901-4e5e-9162-3fc9ff11613f,ASCCMB SECTION PLONGEE,,http://www.sub-atome.fr,,,,BP 76170,MARCOULE,30206,Bagnols-sur-C�ze CEDEX,http://www.sub-atome.fr
b0a7022d-9eee-4983-b2fb-8b2ef2bb527d,CLUB SUBAQUATIQUE CAPDENACOIS,,,,,,11 RUE DES LILAS,,12700,Capdenac-Gare,
36be399a-3881-44bb-860e-fa56233b140b,CLUB DE PLONGEE D'ALES,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300053-a278af46-ef0c-454f-b404-00d8a718071a.png,https://plongeeales.vpdive.com/,,,,CENTRE NAUTIQUE LE TOBOGGAN,310 Quai de la Brigade du Languedoc ,30100,Al�s,https://plongeeales.vpdive.com/
0819a3f2-eda3-496e-89c1-b0061693dbc4,NEMAUSUS PLONGEE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300145-10b0dbcf-cd0d-4780-b979-d56a5c28035f.png,http://www.nemausus-plongee.com,,,06 51 82 87 66,PISCINE PABLO NERUDA,1 PLACE HUBERT ROUGER,30900,N�mes,http://www.nemausus-plongee.com
5bd64699-756e-4e7f-89d2-c6a091bbba65,GAZELEC SPORTIF GARDOIS,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300156-3373182d-a5d9-4c92-b88a-35bd08711800.png,https://gazelecgardoisplongee.vpdive.com,,,0660871623,Piscine Pablo Neruda,1 PLACE HUBERT ROUGER,30000,N�MES,https://gazelecgardoisplongee.vpdive.com
8bf72bf9-c8c4-4911-97d3-c6de6484efba,CLUB LE NAUTILE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300171-799adb57-69a2-4a98-b3d0-243280b66209.png,,,,0627910694,PISCINE DE VILLENEUVE LES AVIGNON,CHE SAINT HONORE,30400,Villeneuve-l�s-Avignon,
ed37031b-d51c-4104-a7fe-d2de51883e06,CLUB DE PLONGEE ET D ETUDES S/M THETYS,,,,,,PISCINE AQUA CAMARGUE,,30240,Le Grau-du-Roi,
edd1fe9a-fd2b-4e78-b94a-97ebb4033038,CLUB SPORTIF ARTISTIQUE BASE MILITAIRE DE GARONS,,http://csabmg.vpdive.com,,,,PISCINE FENOUILLET,7 RUE LEO LAGRANGE,30000,N�mes,http://csabmg.vpdive.com
ea6041a3-7d2f-4aec-a2a8-8f83c4b5f6cb,LES REQUINS DE LA CEZE,,http://lesrequinsdelaceze.fr,,,,PISCINE LA PERLE D EAU,,07230,LABLACHERE,http://lesrequinsdelaceze.fr
febda9ad-11cb-4c85-adb7-731a738a2c07,CLUB AQUA PASSION,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300234-8504c72c-c5a5-4143-962d-b52f6aae07d3.png,,,,,13 CHEMIN DES BOUZIGONS,,30190,Montignargues,
669abcc9-6fc0-4b7d-8e60-c8b1b0509f99,CLUB MER ET COLLEGES,,http://maxime.soleirol@gmail.com,,,,PISCINE ST GILLES,,30800,ST GILLES,http://maxime.soleirol@gmail.com
8db16052-f3ca-4d5a-ba73-4ccfe7f5d479,EXPLO ATLANTIDE E.P.O.A,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300278-a980c25c-5ff0-4468-bbaa-e0867b98eb6a.png,,,,0628082792,VILLA FONTAINE,41 AVENUE JEAN JAURES,30900,N�MES,
75e77c32-829d-4604-9663-80ab8a4425ad,CLUB SUB POMPIERS DU GARD ET AQUANATURE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08300358-e7097e85-7492-40f9-afc7-0e5b29379888.png,http://www.plongee-nimes.org,,,,PISCINE PABLO NERUDA,1 PLACE HUBERT ROUGER,30900,N�MES,http://www.plongee-nimes.org
933f6d3b-049c-4603-b9dd-de55e62350d8,SCUBA CAT PLONGEE,,http://www.audelaplongee.com,,,,CALANQUE DE LA VESSE,5 ALLEE DES GIRELLES,13740,Le Rove,http://www.audelaplongee.com
e88db079-ff06-4453-a8c0-e875e8b31407,LA PALANQUEE LAUDUNOISE,,http://la-palanquee-laudunoise.clubeo.com/,,,0694319762,PISCINE DE LAUDUN - FORUM DE LASCOURS,,30290,LAUDUN,http://la-palanquee-laudunoise.clubeo.com/
e2862696-5b0c-4720-afef-03b8e6d7aef0,CLUB DE PLONGEE DE L AUDUN L ARDOISE,,http://cpla-laudun.wix.com/cpla,,,,COMPLEXE SPORTIF DE LASCOURS,PISCINE MUNICIPALE,30290,LAUDUN,http://cpla-laudun.wix.com/cpla
1d657dc8-880b-4ac9-a7d1-f2ce9382efc8,NEMAUSA - VM 30900,,,,,06 33 58 37 35,STADE NAUTIQUE NEMAUSA,120 AVENUE DE LA BOUVINE,30900,N�MES,
255f604c-78c9-4ccb-a6a3-fef4d1f59bfa,FABRICE QUINTIERI,,https://fabriceplongee.com/,,,06 13 52 88 81,r�sidence agora appartement 401,2 rue de l'horloge,30000,N�mes,https://fabriceplongee.com/
697f2a1b-4047-447f-ae70-4def61f3440d,L HIPPOCAMPE CLUB DE PLONGEE SAINT GILLOIS,,,,,,PISCINE MUNICIPALE DE ST GILLES,,30800,Saint-Gilles,
59874035-ee6e-4d1b-add5-79a93f55d065,CLUB SUB AQUATIQUE TOULOUSAIN,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08310022-e4f22c30-21f7-40fa-8b1c-9b08c330f2bc.png,http://www.csat-plongee.fr,,,,PISCINE LEO LAGRANGE,PLACE RIQUET,31000,Toulouse,http://www.csat-plongee.fr
f4e9ef30-ec70-4490-9363-3f898e4ad0ae,TOULOUSE ELECTROGAZ CLUB,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08310023-7e848686-b8a6-4da0-9965-16b39bfcffa3.png,,,,,Jean Marc MAGNE,29 RUE CLEMENT ADER,31000,TOULOUSE,
4536bf17-8a09-497a-ac7a-c814f2de3aa2,CLUB ACTIVITES SUBAQUATIQUES AIRBUS,,http://www.casa.asso.fr,,,,BATIMENT ESPACE LOISIRS LAC,BP 83172,31000,Toulouse,http://www.casa.asso.fr
84ec32a5-c1a7-4dc5-abbe-945f22d069be,C.P. RECHERCHE SCIENTIFIQUE DE MIDI PYRENEES,,,,,,PISCINE LEO LAGRANGE,,31000,TOULOUSE,
579d130f-1eaa-4a1c-aeb4-b38fca2b2ae7,ASPTT GRAND TOULOUSE,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08310040-ddb85d49-2d4e-43e9-8f1f-e3be2ee7657c.png,https://grandtoulouse.asptt.com/,,,,PISCINE : LEO-LAGRANGE (TOULOUSE),PISCINE : ESPACE JEAN-VAUCHERE (COLOMIERS),31000,TOULOUSE,https://grandtoulouse.asptt.com/
23ccd006-4f99-4257-b136-ded3ed8d12fd,CLUB SUBAQUATIQUE DE BLAGNAC,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08310080-04418c7a-4212-4a89-9f74-483b65aced2b.png,http://www.csb.free.fr,,,,PISCINE DU RAMIERS,ALLEE DE LA PISCINE,31700,Blagnac,http://www.csb.free.fr
b5f0e0ef-4177-4e03-8d5b-45112759b4b4,MAITAIROA CLUB,,http://www.maitairoa-plongee.fr,,,,PISCINE,BASE DE LOISIRS,31170,TOURNEFEUILLE,http://www.maitairoa-plongee.fr
388eed33-4971-4c59-8343-c8ea9f97fe1e,CLUB NAUTIQUE PORTESIEN,,http://actuplg.cnp-portet.fr/index.php/accueil,,,06.23.07.73.88,PISCINE MUNICIPALE,AVENUE SALVADOR ALLENDE,31120,PORTET S/GARONNE,http://actuplg.cnp-portet.fr/index.php/accueil
dca8b55d-9868-4611-b777-6c87a7cfc694,FERCHAUD'S CLUB,,http://ferchaudsclub.free.fr,,,,PISCINE INTERCOMMUNALE DU SICOVAL,CHEMIN DE PIALLES,31650,Saint-Orens-de-Gameville,http://ferchaudsclub.free.fr
9c1b9473-f668-4b7e-9696-ffca85816df6,CLUB SUBAQUATIQUE LA BULLE,,,,,,PISCINE ALFRED NAKACHE,ALLEE GABRIEL BIENES,31400,Toulouse,
023c7ee1-6fa9-423f-b382-3a7bda723320,EVASION SOUS MARINE,,http://www.facebook.com/esmplongeetoulouse/,,,,PISCINE LEO LAGRANGE,72 RUE RIQUET,31000,TOULOUSE,http://www.facebook.com/esmplongeetoulouse/
6ed5dc1d-d94d-48d5-bd18-b3fb5209cf6e,ECOLE FRANCAISE DE PLONGEE,,http://www.efp-plongee-toulouse.com,,,06 63 76 97 26,FOSSE RAMONVILLE,14 RUE HERMES,31520,RAMONVILLE,http://www.efp-plongee-toulouse.com
c21e8742-2e6f-47a6-b5e6-dd483eb9c766,S.A.L.S.A. SECTION PLONGEE,,http://salsaplongee.com,,,,PISCINE NAKACHE,ALLEE GABRIEL BIENES,31100,Toulouse,http://salsaplongee.com
793e817d-2c32-47a3-8b91-f0ebd520da84,THALES INTER SPORTS,,http://tis.section.plongee.free.fr,,,,PISCINE ALFRED NAKACHE,ALLEE GABRIEL BLENES,31400,TOULOUSE,http://tis.section.plongee.free.fr
860980ac-6328-478b-bb7a-3cebd5a21a15,CENTRE OCCITAN DES SPORTS SUB.,https://ffessmmedias.blob.core.windows.net/logostructure/Logo-08310159-dc325cb3-d489-4395-b3b9-3961085c2cf5.png,http://www.coss-balma.com,,,,PISCINE,19 RUE DU SOLEIL D'OR,31130,BALMA,http://www.coss-balma.com
